city,ds,yhat
Chennai,2020-01-14,76.47082804596175
Chennai,2020-01-16,76.31793977760442
Chennai,2020-01-17,76.36220313280299
Chennai,2020-01-18,76.66625128350292
Chennai,2020-01-19,76.74907641888998
Chennai,2020-01-20,76.3627294435791
Chennai,2020-01-21,76.34005671162957
Chennai,2020-01-22,75.75013420941592
Chennai,2020-01-23,76.10397860073576
Chennai,2020-01-24,76.11107758635976
Chennai,2020-01-25,76.38119591982775
Chennai,2020-01-26,76.43349986338411
Chennai,2020-01-27,76.02018876736247
Chennai,2020-01-28,75.97423425072049
Chennai,2020-01-29,75.36481614978607
Chennai,2020-01-30,75.70303453189696
Chennai,2020-01-31,75.69844015746347
Chennai,2020-02-01,75.960839714409
Chennai,2020-02-02,76.00941864244051
Chennai,2020-02-03,75.59637031440649
Chennai,2020-02-04,75.55463218326601
Chennai,2020-02-05,74.9533182348129
Chennai,2020-02-06,75.30342725104278
Chennai,2020-02-07,75.31436950326459
Chennai,2020-02-08,75.59576845224748
Chennai,2020-02-09,75.66658053399203
Chennai,2020-02-10,75.27872205649759
Chennai,2020-02-11,75.26489276236536
Chennai,2020-02-12,74.69374210837177
Chennai,2020-02-13,75.07584497107268
Chennai,2020-02-14,75.12014252216399
Chennai,2020-02-15,75.43574845208
Chennai,2020-02-17,75.18746746687344
Chennai,2020-02-18,75.20694894505858
Chennai,2020-02-19,74.66766305725555
